"video_id","talent_name","talent_profile","model","confidence","title_raw","content_type","published_at","topic","language","tags","primary_reference","referenced_entities","taxonomy_version","prompt_version","created_at","title_hash","talent_id","classification_json","collaborative_energy","community_milestones","interactive_entertainment","meme_viral","monetization","narrative_serialization","performance_artistry","personality_conversation"
"5ka4pz3k-xo","Katya_Sable_Variance_Project","katya_sable_variance_project","gpt-5-mini",0.6,"NOT THE CROWN!!!??","short",2026-02-16 01:41:05,"other","en","clip, reaction, meme","","","v6","v6",2026-02-16 01:41:27,"f5a16eb38aa35806","0002_katya_sable_variance_project","{""topic"":""other"",""language"":""en"",""tags"":[""clip"",""reaction"",""meme""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":true,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"4iFvJoIV1Mo","Katya_Sable_Variance_Project","katya_sable_variance_project","gpt-5-mini",0.78,"ESCAPING THE DEPTHS OF NEOCITIES","live",2026-02-16 01:41:05,"gaming","en","escape, gameplay, neocities","Neocities","Neocities","v6","v6",2026-02-16 01:41:27,"f5a16eb38aa35806","0002_katya_sable_variance_project","{""topic"":""gaming"",""language"":""en"",""tags"":[""escape"",""gameplay"",""neocities""],""primary_reference"":""Neocities"",""referenced_entities"":[""Neocities""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"4TsQp6WfWx8","Katya_Sable_Variance_Project","katya_sable_variance_project","gpt-5-mini",0.9,"Im not a dog person, they frighten me [Rantcast]","live",2026-02-16 01:41:05,"lifestyle","en","rant, opinion, Rantcast","","","v6","v6",2026-02-16 01:41:27,"f5a16eb38aa35806","0002_katya_sable_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""rant"",""opinion"",""Rantcast""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"44ILtjYDdW0","Katya_Sable_Variance_Project","katya_sable_variance_project","gpt-5-mini",0.6,"Dog Slander","short",2026-02-16 01:41:05,"comedy","en","vtuber_clip, rant, dog","","","v6","v6",2026-02-16 01:41:27,"f5a16eb38aa35806","0002_katya_sable_variance_project","{""topic"":""comedy"",""language"":""en"",""tags"":[""vtuber_clip"",""rant"",""dog""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":true,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"2I4HztTU76U","Katya_Sable_Variance_Project","katya_sable_variance_project","gpt-5-mini",0.6,"FISTFULL OF FUN  #vtuber #vtuberclips","short",2026-02-16 01:41:05,"comedy","en","vtuber, clip, meme","","","v6","v6",2026-02-16 01:41:27,"f5a16eb38aa35806","0002_katya_sable_variance_project","{""topic"":""comedy"",""language"":""en"",""tags"":[""vtuber"",""clip"",""meme""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":true,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"B5H8S_BC4A0","Avaritia_Hawthorne_Variance_Project","avaritia_hawthorne_variance_project","gpt-5-mini",0.85,"making out with another vtuber","short",2026-02-16 01:40:45,"lifestyle","en","vtuber, collab, kiss, short","","","v6","v6",2026-02-16 01:41:05,"d2e354cb2b4933de","0001_avaritia_hawthorne_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""vtuber"",""collab"",""kiss"",""short""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9oAGlmwAJG0","Avaritia_Hawthorne_Variance_Project","avaritia_hawthorne_variance_project","gpt-5-mini",0.9,"NEVER FORGET DL-6<U+3010>PHOENIX WRIGHT: ACE ATTORNEY<U+3011>","live",2026-02-16 01:40:45,"gaming","en","phoenix_wright, ace_attorney, case_DL-6, gameplay","Phoenix Wright: Ace Attorney","Phoenix Wright: Ace Attorney, DL-6","v6","v6",2026-02-16 01:41:05,"d2e354cb2b4933de","0001_avaritia_hawthorne_variance_project","{""topic"":""gaming"",""language"":""en"",""tags"":[""phoenix_wright"",""ace_attorney"",""case_DL-6"",""gameplay""],""primary_reference"":""Phoenix Wright: Ace Attorney"",""referenced_entities"":[""Phoenix Wright: Ace Attorney"",""DL-6""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":true,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"3UA4FIvsRTQ","Avaritia_Hawthorne_Variance_Project","avaritia_hawthorne_variance_project","gpt-5-mini",0.65,"Ghost","short",2026-02-16 01:40:45,"other","en","ambiguous, one_word_title","","","v6","v6",2026-02-16 01:41:05,"d2e354cb2b4933de","0001_avaritia_hawthorne_variance_project","{""topic"":""other"",""language"":""en"",""tags"":[""ambiguous"",""one_word_title""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3U-DJoj-CpY","Avaritia_Hawthorne_Variance_Project","avaritia_hawthorne_variance_project","gpt-5-mini",0.95,"Spark Again - Aimer","short",2026-02-16 01:40:45,"music","en","song_title_format, music, Aimer","Spark Again","Spark Again, Aimer","v6","v6",2026-02-16 01:41:05,"d2e354cb2b4933de","0001_avaritia_hawthorne_variance_project","{""topic"":""music"",""language"":""en"",""tags"":[""song_title_format"",""music"",""Aimer""],""primary_reference"":""Spark Again"",""referenced_entities"":[""Spark Again"",""Aimer""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"-2WiOnkthek","Avaritia_Hawthorne_Variance_Project","avaritia_hawthorne_variance_project","gpt-5-mini",0.9,"jazz karaoke <U+0001F3B6>","live",2026-02-16 01:40:45,"music","en","karaoke, jazz, live_singing","karaoke","karaoke, jazz, live_singing","v6","v6",2026-02-16 01:41:05,"d2e354cb2b4933de","0001_avaritia_hawthorne_variance_project","{""topic"":""music"",""language"":""en"",""tags"":[""karaoke"",""jazz"",""live_singing""],""primary_reference"":""karaoke"",""referenced_entities"":[""karaoke"",""jazz"",""live_singing""],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":true,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
